StaffID,StoreID,FirstName,LastName,Position,HireDate,RowHash
e67010cc-86e4-4b11-a652-74de1fdadae6,dea48fdc-5533-48f4-9d69-3e89b5fa379e,Tonya,Simon,Sales Associate,2023-08-26,4bddd89ad5aecedd53b02822be2bf235
e3d957e9-d7b4-43fb-a443-ddc6458d0bfd,0db94890-c654-49b6-b76e-e535bc387855,Jason,Moreno,Stocker,2024-05-22,ebb16272acbe8a35399c9a38e9e846f2
bcdbd924-1813-4017-a7f9-0e8b06ec90b6,a3027ea6-3a7b-4285-9b82-5ab90b244a50,Mark,Robertson,Sales Associate,2024-11-06,4d75735d483468102c29086353bcf176
f2b01aeb-0524-4e08-8294-7fe1fe1b3279,3412d299-a203-47c4-bde2-ecd5ef09fe58,Tiffany,Mercado,Sales Associate,2024-08-09,8b0f539f058d43912728963ec0db12a3
6442d0d3-a30f-4ce6-a953-e0e12c9c9855,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,Mark,Roman,Manager,2024-04-14,85e1ac3586b127b5584e21e9b5664b4f
64f14f1f-799d-45d3-bfe7-778d02189d68,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,Alexandra,Davidson,Cashier,2024-03-11,f370b964c79377bd833c0caa0902e8a8
bf4523b5-fe86-4724-8b35-4a6fcaf7945c,21a2cafc-d878-40bb-a232-e14e9eda02f3,Rebecca,Olson,Sales Associate,2023-02-17,957d62db7083ce033acf62d48cdc062d
2e017edc-5dad-4db6-a40f-71574e7e47f9,bcffdf26-2889-4b0d-929a-8e779c6e851b,Kathryn,Hall,Stocker,2024-07-14,4bfc6a6f8cff00baa0dae9ceabd62f84
78958a2a-1c4e-4f70-a44f-238649811891,b8877c9b-300e-4619-9c17-285548f42c1a,Daniel,Moreno,Sales Associate,2024-09-02,200f065070d54927ec73ff03955d9540
16abb609-5093-4603-83a9-2f5f5a12bf1c,dea48fdc-5533-48f4-9d69-3e89b5fa379e,Michele,Richmond,Sales Associate,2024-07-31,ecb348b9a2f32f7c5303e9aeb8161dd0
7b0fe96d-ba26-4c65-b59f-47d8896275ce,b8877c9b-300e-4619-9c17-285548f42c1a,Emily,Middleton,Sales Associate,2024-11-21,f4a7e4254caa1f6a132b68bb140bd44f
2952a39d-e963-4b18-8299-8b84666e81d8,1424c333-ef79-42af-bcf5-5d41521a0e9b,Jose,Rodriguez,Sales Associate,2024-12-02,1824c4f97c2e2f575d918f39492efc63
f0537991-15f3-45c1-b467-822661fef893,b8877c9b-300e-4619-9c17-285548f42c1a,Rebecca,Shelton,Manager,2023-01-13,21c7af5c4a7b6b30b32ffbfa81def6b4
1fa1cca0-b4ef-4bcf-bf53-0c5920e20182,21a2cafc-d878-40bb-a232-e14e9eda02f3,Linda,Gutierrez,Cashier,2022-08-30,274e24d6ced7d7fb986959736a562273
2c3df4c6-8cc9-41a7-8363-bf80efa499e4,7874faf7-fb69-4ae2-a738-b4c599358eeb,Debbie,Day,Stocker,2024-12-25,049b442569bef92d291bf87ac41b4472
