PaymentMethodID,CustomerID,CardType,CardLast4,ExpirationDate,BillingZipCode,RowHash
702dbd62-f3c0-4286-a3c6-d6404d72dff1,545d1542-4e1e-4804-851b-400d5b020f68,Amex,5387,2029-10-12,01307,ecf45f894b8f3377cfc32832997f5c50
fd3972bf-f18c-4a36-b160-c0249f057d0b,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,MasterCard,9399,2026-07-03,38027,41be1572a049c494422d92db3a4fd113
1353b5b5-8bbb-42cb-bd00-a051cf08d821,33a546d5-7808-4799-bc38-8b809d0c5ed7,Discover,1995,2028-02-03,71454,f31c2840df67a4187e1a01e13677df61
871fc201-fb5c-4460-95cf-476b3455f059,035765ce-dcbc-478b-b43f-f38992c442ff,Visa,6452,2028-06-03,80291,89d36f1a94eccfa6f954be30f441ca3c
52fefe75-acec-4dd9-a54b-7fd8c7e4bec2,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,Visa,9856,2028-05-13,46857,57f512e388430f094cd1337c4dae6ad0
f1e65173-bd9b-483b-83bf-7ca398389185,c0e366b0-4820-408e-94df-b7532085e9c5,MasterCard,1498,2026-12-22,11099,9ef2e2e9c234df1ffed2fb0740e4f948
1e5d885f-36e7-4306-a833-eeb23dea9d21,788d99f0-9972-408f-858c-28268e4d1d93,Amex,2133,2026-07-13,08426,328e6ace453ab2da8783b7c80e556d5e
2f824115-d4d7-49f2-b795-1c7604523c64,653cd13f-483a-49af-9e45-04707ae1508e,Amex,1198,2028-08-06,37779,03dcf7bbfdba9b46243ee4648d86a810
85be4130-756e-437e-8bb1-5c621a11945d,f34607a8-f6d3-427d-acf9-3d905082506b,Discover,2084,2028-09-14,57073,b6dc6ed1e04bf95e297c0ebf2c0dd95e
2fb70129-acb4-4218-9c28-55b2172e9b9c,788d99f0-9972-408f-858c-28268e4d1d93,Discover,8942,2027-09-11,39767,59a4b3dae0bb37cfe7ddc7134b0295c9
9b8267e6-2811-4c6c-a6f1-c643e3f1bce1,6ade7926-18a4-43be-bb13-3e4a5b1f455e,Discover,3210,2027-02-08,45989,df19251a95c69ee2055e0232d1d7c822
c0df4b47-0156-4649-82f6-9bae74ed725a,bed734db-9554-4ebe-b415-628b657962d6,Amex,3504,2029-03-29,43905,ad0f8b76d530e960e734b98ba3f2c192
05e17ac3-76e2-4797-b43f-389d741d2035,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,Amex,2794,2029-05-15,57314,0e211f2a4a7fc5c664bb69cadac9b4b1
f339ba1a-4b4f-464c-8681-b008d6780cad,66beab47-39b9-4dca-b770-73f070a08070,Amex,7377,2029-05-10,68293,731bd9da7a56a10574ce6e77233a832e
71d606ab-7779-4656-a4f0-f467836e7946,c0e366b0-4820-408e-94df-b7532085e9c5,Amex,9628,2027-12-29,19138,94df11e427470bb54e91c19aaac8adc5
95e8651a-260c-4c02-8347-85e74b3ad735,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,Amex,6206,2027-02-19,22179,b9e8875ef6526a73b87403fea9462608
9b5b615a-c1aa-4fda-b2ea-42df974a1134,98079c5e-8c4a-4564-9ca5-658f9db89953,Discover,4352,2028-12-25,07730,4ee44d90b7ccb97573db6f7b6d80fd2c
734f03fc-006d-4a70-ad5b-a3ef4795ccf2,ecd4feda-08f5-4652-80fd-4406a1316c5d,Discover,9063,2029-07-14,84826,574307dd4ac7fb86c1717633744f41fd
db4f178c-2933-486a-bfde-091b2545e5c0,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,Visa,6273,2027-09-24,35402,35bf3fc654dd9f394068ba6f35c1bd49
b034a0d7-dd2c-4d22-aaa1-ddefd83e5a41,d00399b5-89cb-48fa-8d60-5ea1f649b655,MasterCard,5115,2027-07-25,12904,9f69f6a8dd818402159d875d2298b3c0
b134ec38-bfe4-4012-b725-6e39620b97df,8070fcf1-87d8-48e5-988f-1f369c06cdc1,Visa,6517,2028-04-25,12101,6532eb3aa2d247294b9b93618706d1ea
471ebe41-e94c-4a3f-a1a3-7d751d012826,f34607a8-f6d3-427d-acf9-3d905082506b,Visa,3299,2026-06-08,46008,7e72a260215005ca22d3b0a841ba34be
ed634876-e2da-469e-bf60-5100279994ac,2421a4de-b9b6-4373-992d-f10380e8449e,Discover,1017,2030-01-10,50669,dc0fdee22b3ec1e615c13cb1b1d9f0f2
20dd7a8e-f732-4da4-9f26-d2974b41a878,f69962ca-a6b4-4464-878e-59ae6b43b6f8,Amex,5428,2028-06-23,28656,0bd0f12bf065b7d3d06f5cb55f50738f
b59a85e6-fdea-4c2c-a212-8d96b9b7f771,f794693d-2fce-4b93-9462-2e86678f3a10,Visa,4821,2028-11-29,96461,87024b7f5b83dc1204e8150c55243ff0
6538b750-481e-47f3-98e9-412f8917dd11,3bb1717d-21cd-470c-9e89-3c63077a1359,Amex,9690,2026-12-21,81772,34fb6eda8736137b748e5385a3c87c72
710e6e38-72b7-46b7-9946-51e957894076,6b429bc0-656f-47dd-9580-28efbaf20c9b,MasterCard,6441,2027-04-13,91988,754498d8d70a46195ce6726efd79c357
aa0e87e0-1b6f-408f-8ec2-df80748129ed,2e90cc5a-37c7-450a-ae09-18d7be038c34,Amex,1287,2030-01-18,84993,d5ab26b6662ad335f23306fdc57385d6
06afeb98-113c-4742-90b2-a50f7ba17a18,07a7c40b-1082-478f-be65-ed92db3c2b5b,MasterCard,6114,2028-02-10,99337,5ac27c6029c6a04e2bc742adc676f4c9
9c812194-0fcc-4ed3-9e95-c646d11882e2,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,Visa,4725,2028-10-18,04820,6eca4d851eb4536991f7fe1910baa7d1
f9680807-d120-4ef1-a556-fa0b73861555,b92ca163-e06f-44a7-896f-f4b2dd7e856f,Discover,8533,2028-05-04,01708,821cb0b4e7794eeb5c473366814f6305
694b7747-055e-44d2-9b88-ef4697ad06f8,90448626-31aa-4d65-a854-dab84c21bac0,Amex,9725,2029-11-26,50293,069c735201d8630462493f5227222090
871115fb-6f73-4c6c-8b40-b28468751e1f,088e7d05-b0ef-4166-acb0-16d57f776a6a,Discover,6940,2027-06-06,89568,dda4372fe464453c10fcd074713455ba
b0637aea-ae1f-48b8-8f3f-e49d5d45f8fa,c0e366b0-4820-408e-94df-b7532085e9c5,Amex,2862,2028-07-22,85189,9f584b958271e62dd6264bfe457bdca1
d927a30b-04d8-4e6c-adb1-d2a138380066,2421a4de-b9b6-4373-992d-f10380e8449e,Amex,2092,2028-06-15,19076,cf70eac0ec215de517b64896989e7eaf
f06f8bc5-2429-4d13-87be-b5ab138fb1fe,85c32511-7f37-4de1-882f-2efa8040dea4,Discover,5379,2029-05-26,32002,376d507c2fa8850266cb423114f9d025
c73093ec-7ce3-4b81-b19c-aa900f0c94da,0e725382-cfa7-4eea-b824-68123317826d,MasterCard,4300,2027-10-13,99950,a70e7e1bfa821e4ed61752307771c5b5
b460de2e-83db-4960-86a7-8047c2799df6,5e419f86-6e6b-4b45-a140-d03228124ecb,MasterCard,6242,2028-08-03,99884,c48684530c0480e3c56eae90ff20eb8c
6ae3e092-4690-4b2a-b526-f34932071002,33a546d5-7808-4799-bc38-8b809d0c5ed7,Discover,9426,2029-06-17,25130,82d4f0adccb1a40d67c424d3159ab33f
593e14d2-9a7d-4050-a260-6049018b0f12,422d5e26-8e3d-4eac-b286-f70ead07c1f4,Visa,7885,2028-09-30,83431,371f4747e635d03bd2a79bb613990fd1
97347de5-de60-46da-b425-97a90a75b7ae,a5cef112-752a-40ba-b573-df00b771d56a,MasterCard,4600,2030-03-18,75969,6fa94946798705177c53c5fc6d13e8c7
27a68d2f-6aff-415f-b128-fad369373d40,f69962ca-a6b4-4464-878e-59ae6b43b6f8,Discover,1510,2029-03-13,86971,f1b92a815cff76441affbdefa0f0c1c3
eebc8e85-2e75-4e75-aa11-707be40820b7,270a78d4-d980-45c3-bf41-9c12bdda3546,Amex,9988,2030-02-15,44250,72a5ce6e0355e166716b3cde57898612
1b860ec8-62bf-4e53-ba6e-bc9bb44f925f,15da51da-ad36-4db6-958f-37f69e74b4b6,Amex,3715,2026-09-17,61071,6e4298c61b4ed142507171738240c947
3a636de5-c35d-4c3d-9d22-f9a13e8a0012,6e33f6a3-8056-4cdc-abd5-b6554a925aca,Discover,8873,2030-02-01,48256,4febba024f6123853162820d78b7520d
c5c94a1c-8090-49e1-b3b3-248f959ecc55,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,MasterCard,2616,2029-01-23,18686,67225d45fefa9485ec1bdc4f9c2c94e7
41865a73-7234-4513-9e60-e14a79e261e0,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,MasterCard,1040,2026-08-04,40368,3bbd75f09ff5470edd5478f61d32b6f6
e30d3588-b9f4-49d5-889e-c64b89b7d22a,2eb88cd9-93aa-4403-b930-4d0d8ababa21,Discover,3978,2028-05-02,63825,f22614915e79754d2286cefc84099cec
0050fb06-faf7-492f-9485-9902585aaa17,5638cc23-cfdb-40de-9577-4997569c48f3,MasterCard,2416,2026-06-17,05720,5edc41536ff0d6d633b867ed6f93f24b
a92b7c00-da02-48b0-a080-6fe83b28c7af,7f191b14-927f-4975-84a6-4139f6dc9dae,Visa,9677,2027-08-30,68797,5dd3e8ac9eb6b758bca29f01b84fe933
85790551-36c5-4501-8947-15c4627a78dd,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,Visa,8679,2027-03-11,91947,e37631caa6b485706d82479bee07b26c
c6fc036f-0008-4432-8064-82233e7bedfc,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,MasterCard,5831,2026-05-23,90560,f423a30e7bb008a817ef50a21f21d50b
fab0773d-b1d6-4b4b-9d44-34b6d2482154,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,MasterCard,7250,2028-04-04,51715,4694e8cbf4ea16563ca7f72fed14165f
c1e551fb-163a-42e0-85e6-5453024e5655,0cae327d-3c1c-4b9b-b1e0-103207463ade,Amex,6118,2026-11-29,61075,a7f47d58a9c90f503809d5190d1c7ad2
d0254791-9622-45e9-a371-2b608bb0ad65,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,Visa,7887,2030-01-30,33093,feb6ba122aa97f427ad5fc29bc5c2bc2
c670ce06-5c12-41fb-b607-d9bf648b7eaa,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,MasterCard,3187,2030-02-03,22796,dd389c152a92a6d8b7e13964a9afa04d
43410813-36e4-4227-b7e3-4253d96dbb26,6e33f6a3-8056-4cdc-abd5-b6554a925aca,MasterCard,4605,2027-11-25,45440,b206f8b8914f7e6b4ad529c7cc0bdff5
c180fa6e-30b2-44b0-8509-5c226fee24a2,11f5a691-d739-491e-8a3d-0cac3ba34fc5,Discover,2950,2027-04-08,72087,05fe7b194f67a1246fcf0512195776ce
ea5caf29-bc21-40dc-a318-381f8d6314f8,fc2265ba-8133-4e60-af32-0b135f4fc3cf,Visa,3482,2027-01-11,60800,5417ef34129f8171c88cf6a178f743f5
872e7d14-2f0e-4797-91b0-8f79f9103ce6,f69962ca-a6b4-4464-878e-59ae6b43b6f8,MasterCard,8725,2029-12-10,96155,005d3e318b2d918671af6046cf7f33ee
ded612cd-29b1-4b13-8cfa-4c3b211178fc,8070fcf1-87d8-48e5-988f-1f369c06cdc1,Visa,1588,2027-08-31,28811,4ae8a0fcaf6005ffadf74679e571838f
58cfa1bf-7e11-41a8-96ad-e12b8af5fafc,02cb4728-42fb-4733-962c-19a1d3c00406,Discover,6183,2028-09-25,31201,3c9b5f0a7e765b302cf4a8e6d148662a
c3838f14-99fd-4c6d-bf46-7625c7a104eb,bed734db-9554-4ebe-b415-628b657962d6,Discover,1911,2027-01-09,91826,92fe8d40f037e1a13c59deca1229c2e0
4e64c2ba-1aaf-4550-b26a-8673ad97cc9a,d86011eb-bd81-4aee-b905-18ffad895411,Amex,8635,2029-11-04,52229,1408f10a0ed04aca03cb868dae91f133
fe50bc1e-5000-4ecf-baed-2f2c1fc37ca0,fc2265ba-8133-4e60-af32-0b135f4fc3cf,Amex,5251,2029-08-08,21641,0a33064cf4d0b259b8eee50364b04f02
7859d574-11f0-42f3-ac58-d3d45dd2bf2a,32c5b93f-8271-4c50-a62b-e8f545caaa6f,Discover,7893,2030-01-16,17212,d2c15fcbfb8bef31eb3ccf68ed224432
0e4be43f-a73f-43ee-95cb-7839c2c77dc5,d00399b5-89cb-48fa-8d60-5ea1f649b655,Amex,6142,2027-10-17,08153,d3a978c1860c168ee363fde6470f5c6e
a2ac1b0d-2934-4124-ab4c-2fa72f65c282,1839e3f3-d986-40e7-b0da-022e91928a13,Visa,9923,2028-03-03,27796,3a2c6434bbd2445b287caa750794168e
fb9f05ec-9f21-4441-80dd-1be8ac34225e,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,Visa,8412,2027-08-27,69902,91a75efb85ba43c88d172a8b06d375aa
6f8021aa-9d03-47d5-858a-9bd6cada8a5f,a0d03e66-36a9-4e3a-b061-90884a47209d,MasterCard,8582,2027-04-04,60199,28e1ed6b9ca2b834d2e519e32aba08d9
8dc697f2-5a2a-4442-a7d1-d854dc9c27e2,85c32511-7f37-4de1-882f-2efa8040dea4,Visa,6779,2027-05-13,98351,eaade6dc339bcb71da0bae8261fea556
1a7df8a4-28ee-472c-b470-a6bc085020f3,f34607a8-f6d3-427d-acf9-3d905082506b,Visa,6249,2029-04-02,97510,b5ada538222904e4cdfd6ea014467d86
297e0ad8-4999-49d4-8f72-68b0905a7bc4,d00399b5-89cb-48fa-8d60-5ea1f649b655,Visa,5956,2026-12-10,30895,429dec23f479d8f884e39799ae996e78
525cacaa-6ff5-4022-a8b2-b84ef57d28e4,7f191b14-927f-4975-84a6-4139f6dc9dae,Discover,3746,2030-01-02,00873,3c44b57e5988a4f8ab4eda3f9d7fe53b
60a7e00c-54d7-422b-95da-2a6dc94125c6,eb0851e2-3417-47e5-b97e-36ebf487607f,MasterCard,9282,2026-08-30,34588,62bb63796aa46d611b4ce8fc4937e903
ce1ec672-beca-4b4f-9107-7b28b2337a0e,9d69cc1c-f492-4f69-938c-91efee85a672,Discover,7734,2030-03-03,54350,65171856cb7e9baaf441457305f42c7f
e557729a-9699-4341-b792-359a90d7f03d,66beab47-39b9-4dca-b770-73f070a08070,Visa,3548,2027-06-14,56080,77ec4a207b06283aadb436a14b9fb072
e56f854a-760f-4932-9a4f-516289156f6f,2c063f55-8e12-40f5-82d1-e02e8211dcaf,Discover,7530,2028-05-30,48141,ad9a73a205ee7a04d32912c8201df2e6
a5cd09ba-1f6a-4ed9-87c5-7493e5856831,ee85931e-020f-4408-8af2-2b9bf4edd7b8,MasterCard,4896,2030-04-21,04417,eb80a5d0809c2bfdab38a7a66e85e625
13833e3f-1901-4934-904a-c2982564180a,5638cc23-cfdb-40de-9577-4997569c48f3,Discover,2782,2027-06-02,69999,0e248e93a7f0703eeadaea8571c1d466
dfe0039b-7e20-4369-a413-b4832940df48,93a2faf7-17c8-4513-b63e-f27c8b36314e,Visa,1456,2026-08-07,79436,10dc58fe8afe673f372296fb09d9be42
61430ca9-0a7c-4bed-abb9-613e086b1a72,b2e5b4e2-91a8-4068-9831-4763263ae50f,Amex,2445,2027-10-01,97447,acdfa5b4b682ef4d3317ed61c3d7b827
14f3e7d6-4141-432a-8fc8-61ca8893b84b,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,Visa,3534,2027-08-13,11653,f4e6b583be64a60aea68f82f646a97d4
281ccd81-c989-4101-97fa-4f32a26f91ab,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Discover,2610,2028-08-30,41836,cbc54df7b9641960509af3c3db31b29a
6026af3f-afc0-4a6b-b7e9-5862620cb6a7,85c32511-7f37-4de1-882f-2efa8040dea4,MasterCard,1435,2029-04-25,22186,2b3fd037506f814f8d5fc0d635b93b40
2c25260d-1c7d-40f4-abbf-a209903dc911,11f5a691-d739-491e-8a3d-0cac3ba34fc5,Discover,1115,2026-08-15,28300,0bbdd7f3fb9d4fd8b953e58eb2fbcffb
52327e25-eadc-4443-92ab-b9cc75f193b8,eb0851e2-3417-47e5-b97e-36ebf487607f,Discover,1600,2028-11-05,65380,df3af75aaa00dc75112c2f188a074f8e
8fee3cab-6db9-4730-8f90-5ca8fb8d6e42,86664865-4e84-4896-b9b1-3d58a3c19a13,Visa,8449,2026-10-22,06217,a79636655a0d751cce147132addacfbf
b90d07d4-e186-4b2a-b27d-b36f63e1353b,5638cc23-cfdb-40de-9577-4997569c48f3,MasterCard,4595,2029-10-27,16350,1681e8e662527f8a461dbfe1d4de61c4
66d5d9ed-4ffd-40f4-adae-10eb577c93cc,7c5d467f-5fb0-4f77-905f-8acef67d84a3,MasterCard,3358,2029-04-21,03071,569ffa2f6b6815e0384c7a155caaf8bb
8bda852a-5435-436a-bcc4-ca25cdf3b535,2eb88cd9-93aa-4403-b930-4d0d8ababa21,MasterCard,4668,2027-07-15,99541,2ca22b1615a4a800d9f8278ca9ef6e38
2f8f549b-90b5-47ea-bd81-d6d6ce720eab,422d5e26-8e3d-4eac-b286-f70ead07c1f4,Discover,5977,2027-07-06,28862,30229fe085183f697cbfd67b031b4ef7
e6796c5a-f6cc-46c2-91c1-db74512925ac,788d99f0-9972-408f-858c-28268e4d1d93,Discover,1757,2027-04-15,05200,6ebdd9ff8da82cf2bb9fdbf97b614a00
8cdff06c-6559-45f4-a7d7-0fc4df3b9394,df600f99-242b-4e78-acfa-07fe39eabd9e,Amex,1724,2027-11-27,06166,cfab0e23c3cf03281b649ca61ea7f1bf
a6a42f51-40aa-4dbb-8c2e-aa9de126dee3,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,Discover,6372,2028-11-04,71201,b39ce7bde215fbaa57842d1de161e428
f860e410-f2bf-4136-9d73-4cf4716e347f,6e33f6a3-8056-4cdc-abd5-b6554a925aca,Discover,9496,2026-08-02,76643,e809d14cb0328a26461e392820301f3a
e982fd5b-6465-496f-b2ef-a27b36643b27,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,MasterCard,4129,2028-11-09,32143,9b88055eb72440c157328a10476073b2
842dacf5-4fa8-4242-b87d-bec8167201e4,5f2643f1-ca38-40c5-adaa-748da8a72c69,Amex,8308,2029-11-05,33815,22d411722e8987c93a2e559498a6184d
724f3220-548f-4d9c-a23e-1031361c2c7a,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,Discover,8245,2026-07-14,87481,4b0ce1d272b71240bc05bdd9f7a33141
4c119e6d-f37d-4bb9-8066-125bf34a84c6,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,Visa,3798,2028-10-28,54093,bc3eacdeca9ab5238d3fcb301b26cfbb
b781d7bf-f4a5-47d1-ac0f-635bf04afbfc,2421a4de-b9b6-4373-992d-f10380e8449e,MasterCard,2640,2029-04-28,03087,24518bfaa03637aeda06c1c5d0ee81d8
96328e53-af17-4429-bc6d-a3caa66bd03f,67403e9f-0231-4a15-848a-d9cea4795a2a,Amex,6574,2026-08-05,96060,85a3f0d54c9b38550ef0da286e5dc201
93f3b5ed-9c6d-428f-9317-42c06ce6ce07,b2e5b4e2-91a8-4068-9831-4763263ae50f,Visa,6214,2028-08-10,63512,f869691bdc831fa5357520d4dc3eb4c1
3a0969ca-8f9e-402f-b833-3205ca7ed2f1,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,Visa,6856,2030-02-02,53477,d8a7094d715c09c9c75a33e8478103a0
955f77f7-4ccd-4128-99d3-4d5caae965aa,968a9a9b-e535-45fc-802e-9f05148e0052,Visa,9598,2028-07-02,38738,43e8eb795859e75bfcac3feb2aa61895
20ca755d-7bed-49e4-b23b-6394505874b2,7c5d467f-5fb0-4f77-905f-8acef67d84a3,MasterCard,9463,2029-03-13,69540,d7dfbfcc9f3f7de6836f2c66b08a78bc
5bb991a3-5e4a-44da-9546-2dd11db09b3f,422d5e26-8e3d-4eac-b286-f70ead07c1f4,Amex,5315,2028-01-11,49461,55808d3f95dd22c51ada481779ce71b9
2e90b537-9c72-4e74-899f-1742493f2454,98079c5e-8c4a-4564-9ca5-658f9db89953,Amex,7023,2027-10-02,68844,0f9d2a1430ab79320b0609e679441723
638c63b8-c4b4-4bb8-bc47-151031b5dbcd,85c32511-7f37-4de1-882f-2efa8040dea4,MasterCard,2714,2029-03-18,40239,94677537f809375955ff26eb636efdad
ecd3283a-e13d-4dfd-b1a2-84eca06e1c7d,32c5b93f-8271-4c50-a62b-e8f545caaa6f,Amex,2046,2027-01-08,21834,e3921fa09b750ec17449f4dde127c827
f12f543a-3b87-475f-a9e2-0be5a185ea98,2998fa4a-22d8-4603-a0fe-09f27c36a0db,Discover,1842,2027-11-09,24757,1cb9fb5107d334e26c3fc327020151f2
730aa85d-7a32-430d-980c-2ee06c98a9c8,11f5a691-d739-491e-8a3d-0cac3ba34fc5,Visa,3496,2029-12-21,61369,f65c2fdf637fe2736570837fe62f3aba
dde53ce3-4a59-4c1f-b350-9698be5b3c07,19a564d4-ed76-41b2-bf45-d41d8500da78,Amex,1806,2028-03-25,51638,6473540ecd553ea3716b8e1aa8c407ae
20cdd203-aca0-4cc1-bb03-530c2d49649a,1839e3f3-d986-40e7-b0da-022e91928a13,Discover,9777,2028-07-31,46594,0540bc449dbf4f6d5682bf3e7797afcd
2f35a245-33d4-4e6d-9b43-63e25ad862f3,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,Visa,6313,2028-05-07,44484,abdacf7c57e1358d28d54ab81a4549aa
e64fe615-8627-4fad-8937-cc83653192ab,b2e5b4e2-91a8-4068-9831-4763263ae50f,Discover,9746,2027-12-01,91350,608e053252e661634e13e9d9d87aa170
cbb565b8-c61b-49db-ba22-3beeb6f5cc2f,788d99f0-9972-408f-858c-28268e4d1d93,Visa,1613,2028-03-17,38938,6d0591228eb13bc073ea80cf524f09a2
08ebaff5-f2c1-45d6-ad59-82559fd86024,f34607a8-f6d3-427d-acf9-3d905082506b,Discover,8378,2027-09-08,19053,6c752f18981b1ebbbb1e2fcceabc59bd
c9460f81-4f7a-43b4-bcc9-c42a5c9e067e,545d1542-4e1e-4804-851b-400d5b020f68,Discover,9810,2028-10-31,23491,f2439278485561415c5b264dae76a75d
dec66390-3616-44ed-a39b-2976922f9ca1,0094c41e-8408-4846-b185-fbf114db7a0d,MasterCard,4803,2028-06-17,65210,69ae192e3c09d68e713e0be89a9e3504
ee9c43aa-4c7a-4bcf-b6f5-f9ce64187ea0,abc2f41e-ab8f-430c-9677-705f4343b0ec,Amex,5374,2027-10-24,03523,83b109e3fd3bc85b25cc3ac853154434
0287ad0a-a8aa-4fcf-9357-29085f49925d,ecd4feda-08f5-4652-80fd-4406a1316c5d,Discover,9394,2026-09-23,79537,fa0b403a012176bfd95e8ebb2b489bfb
da4b615b-da2f-4515-b13b-803f220b6755,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,Amex,7750,2027-04-03,19693,95311549b2d68c09acc00c19ab2f395b
548cec5f-0146-45b5-adfb-5a05d9fec211,90448626-31aa-4d65-a854-dab84c21bac0,Amex,1405,2029-10-11,47629,4342ffd75a602f37ceffead2993668b0
d8e573b3-e57f-4271-97eb-624f7c22dc4e,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,MasterCard,7934,2026-11-30,93298,88140fecc2a915c31aa40072fee9f6d0
13496844-5157-4282-a465-939a8c206fdf,cca906af-6247-4f65-82be-311947bfff74,Discover,5885,2028-02-04,58333,c35c4966f9d6297c5c0ee334c50da598
e50da127-b09d-40ec-b5c6-4a82e53f2660,2c063f55-8e12-40f5-82d1-e02e8211dcaf,Visa,8077,2027-09-08,80426,7864d33366f39881c117182cd7486e90
957c8c14-3da7-4856-b903-f7b18ec8cd6a,653cd13f-483a-49af-9e45-04707ae1508e,MasterCard,6231,2027-07-19,18538,550f2e644c0fafb3e8a18a4345c58c84
9512a40f-da50-4f64-a639-85f30ea960cc,7c5d467f-5fb0-4f77-905f-8acef67d84a3,MasterCard,9169,2030-01-04,25014,262f0bc4918539279d6434e45d501101
b28a1cb4-e906-4592-9f25-bfc14988139b,f326cd1e-3549-45d6-9382-4ce1eebadcf0,MasterCard,2950,2029-08-09,23187,6481aae13fd45e04f6661448bcb94bd3
b4318874-de09-4846-8810-1d4b799c46cf,ecd4feda-08f5-4652-80fd-4406a1316c5d,Discover,6997,2026-09-29,56123,67a8a02ab60d5388bf4f31d1d3c5509a
c3db8145-638e-4ccd-9dc7-88002997b329,fc2265ba-8133-4e60-af32-0b135f4fc3cf,MasterCard,3413,2027-12-31,08105,865001e1ba3012068662060b15fffd68
e30c41dc-bcfa-4a70-a213-dea7fbfa59cb,2421a4de-b9b6-4373-992d-f10380e8449e,Discover,4826,2028-12-19,47070,b00501fbfb9c7a332489e4ce7a6f6537
7c6a7238-bff8-45b5-97a2-3903aa6cade6,fbd733a9-47d4-4e40-88be-709357213476,Discover,4414,2027-02-07,25522,0e936f3e820e2214812280bae5e89635
bbf6d5f6-e330-49b5-98b3-a1dd0134f2f6,02cb4728-42fb-4733-962c-19a1d3c00406,Visa,3239,2028-07-11,13911,f34cfdbd97cc9f945fa2da39458725d8
c5dfc8ef-b2fb-4e5f-961a-615f6098ed07,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Visa,6430,2027-07-12,80334,7df688ebafc07093eede434e51d0cfa6
533d9dde-f75e-43b6-94fe-d4666ed29c49,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,Amex,5985,2028-09-08,59493,f5bacc33b2e70b77f1d74bcee3a363fe
758023a8-db45-4b81-b518-a032433ecc38,33a546d5-7808-4799-bc38-8b809d0c5ed7,MasterCard,4715,2026-09-06,90816,b8c5d366d3588f93306896ba515e27f9
fa98f228-93f9-4406-bc26-d6dbcb51ea9e,19a564d4-ed76-41b2-bf45-d41d8500da78,MasterCard,5916,2027-08-01,24307,f3b762f969b5f9fd3e6cbea5b86eea74
181e1442-532f-4361-a3f4-4006b3be0ac1,3bb1717d-21cd-470c-9e89-3c63077a1359,Discover,7108,2029-07-14,03352,d3dfc258fb85e80ea958a1d7af0ece30
9ab8eb35-7734-4097-b1b3-ed986626d287,017092b9-a700-41e2-8365-eeeddf441c3d,Amex,5166,2029-06-20,92308,a198aef2f8565d0b6c0b30a118efea27
a6c3bf67-4765-455a-8957-475a85e5715b,efd12b55-23e9-4f58-a207-35e1da7e7afe,MasterCard,8091,2027-04-22,87604,7e443b7450959e95ce762dc32c5e0d26
2eba9753-786b-427e-b4e7-53431681f272,2eb88cd9-93aa-4403-b930-4d0d8ababa21,Visa,8644,2027-09-18,60340,37fc54302c3d94b8a79ff5c4f21587c1
275f438e-47c4-4187-afb6-0a5c2b560eca,66beab47-39b9-4dca-b770-73f070a08070,Amex,5778,2030-02-08,65871,94e357ac3a29a165d4103aa8a4b1a2b5
150b2574-d79f-4f0b-99fe-51455872540b,2eb88cd9-93aa-4403-b930-4d0d8ababa21,Discover,5171,2028-04-09,82135,b95eeb9c2657b57cd6538b570513e592
6ba41e5f-5933-4854-b42f-c065341523f4,2eb88cd9-93aa-4403-b930-4d0d8ababa21,MasterCard,3004,2027-04-19,16256,c84ca19ac650d49f67fbe575d2a64ee8
020c0051-55ef-4296-ae88-3e93aab60f34,a9cda48f-5bc6-47eb-88d3-50606128be2d,Amex,9925,2027-02-10,33721,361afa4c837f4c513731f7cf4c45c915
48d32233-3dea-42ef-b789-b30753f681d0,829df66c-a6f3-474c-bc06-48d34aa71c44,Visa,8979,2026-07-29,38498,28b814ae248083bbd8614e5c305eba2f
726d3546-94d1-4b3a-b7cc-0b23f2b7b586,bed734db-9554-4ebe-b415-628b657962d6,Visa,7958,2028-11-12,32663,f108ca62a67840bad83a4f4245771442
