ScheduleID,StoreID,EmployeeName,ShiftDate,ShiftStart,ShiftEnd,RowHash
ec44f2a8-d99c-459b-a6e8-5673fd876633,53a06850-070b-4542-87ee-ba6a1fea44ab,Crystal Downs,2025-05-30,09:00:00,17:00:00,4e8f72c08508ff6a74d206f3356a26b7
64635278-8471-493e-847b-ad62ab253550,7eb89a43-477e-4ffa-8524-0df4db71df05,Eileen Silva,2025-05-16,09:00:00,17:00:00,cd94df5787cac68517c3fd33af73961d
0cd83f8b-16a4-47c5-9c86-0c134459b2d5,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,Jacqueline Lee,2025-05-15,09:00:00,17:00:00,91416f1c075112031d957d88e39c558e
f8478254-4abc-4ee7-b50c-1f65d21e0cfc,01ba8c95-22e4-4f8e-bdd7-367531b7e260,Martin Moon,2025-06-09,09:00:00,17:00:00,2afea8f22c69076a4ed49775732f4436
a2b05220-66df-404a-bbb2-75f79dcc2d7b,73a07333-85db-4fc2-9e1d-125e5557802d,James Reyes,2025-06-08,09:00:00,17:00:00,9fcf895dcd4e0688f3038d2eb3586e42
8f1c6a7c-d49a-4bda-bf7b-8e29ab193f14,53a06850-070b-4542-87ee-ba6a1fea44ab,Anthony Mahoney,2025-06-03,09:00:00,17:00:00,6964b96cad7cdaad55b951fec81d1a89
0abb1e1b-169d-43f9-8aee-52a6d8c42b86,5da11b57-c618-419f-be8e-0fa9ae30450b,Tamara Chavez,2025-06-10,09:00:00,17:00:00,494de05eb60cffdc99dc1c814952bb7a
94d0912f-b79c-4a35-8ec6-0fd891e70ff6,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,Thomas Hall,2025-06-02,09:00:00,17:00:00,ff38c805a97d04cacaa3245ef81aa9ae
7bac37f3-b04d-4982-91a1-989903c94e6b,921cb450-415d-4451-a34c-149527faa2d2,Regina Graves,2025-06-09,09:00:00,17:00:00,b8fd3c96ef61f1c75195c10c38f4ccef
4c0b8acd-8cdf-4855-bae7-31757decbf8b,f7072436-bacf-44d5-86d7-62843ac7e9a9,Marissa Boyd,2025-05-12,09:00:00,17:00:00,c7686df6f23a285ba2731cb25db0b518
9beee3d5-a8a6-4265-bf5d-66c8820984eb,830184b9-4010-44c6-9926-a08e9aed29b8,John Lee,2025-05-31,09:00:00,17:00:00,7b9ad926417fea59bc0d832b3f75a0d7
05ce52b1-908f-48bf-b8d7-83f9268942cb,df99028a-fd06-4f32-a469-8dcb7c6a79c8,Samantha Butler,2025-05-23,09:00:00,17:00:00,9b98fc4f34432da2d63bda8d7599db0f
33e791fb-2b38-49f7-9da2-28f8519f199b,0a2fb1e7-6136-4713-a3ab-d0845186dea8,Dennis Ramsey,2025-05-25,09:00:00,17:00:00,29d2406c7723122c07a5ec62d6c722d0
afcce3ef-2b90-4aa8-85e5-8e73c2fbcc3e,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,Ronnie Nguyen,2025-05-24,09:00:00,17:00:00,16b6c0cfa6058a0c9853b03d723da243
ca4a6a02-9667-469b-87a9-7d3d43dc9f4e,4d50f9b7-fc77-4655-9e40-8d1402c05266,Tracey Delgado,2025-06-07,09:00:00,17:00:00,b09856a41edc3d39151f1921dce4b37c
338b2735-9a7b-4d34-8336-ef7157f4e20c,73a07333-85db-4fc2-9e1d-125e5557802d,Karen Wright,2025-05-24,09:00:00,17:00:00,a168e37c5b513dcebaaf6cdb1f9d7d5e
e11ed9d5-5890-4a67-b633-3b399a722079,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,Douglas Wyatt,2025-05-16,09:00:00,17:00:00,fff90cb930e5f0dbee0c241df8788ce4
86460e15-6dc2-4923-a16d-77127b668ca9,af8f8a04-b980-4a2a-9c5c-37970e8dc361,Jessica Wheeler,2025-06-01,09:00:00,17:00:00,cccd5d6b208b65b62881f3032e9d64e7
41c14b05-7e2f-43c1-8215-66df31e633a7,c534a652-7287-4226-9684-b4f9b8cde1c8,Carrie Davis,2025-05-14,09:00:00,17:00:00,a92269186b9df93fe0c4bfa2b26bbd52
8d0ac45c-af7b-4ae2-bd47-c0a86d0bd1fe,e6903e1d-1e5f-49a2-a227-741db594d62f,Michael Johnson,2025-05-23,09:00:00,17:00:00,fbebd0d53fe464d7e92619e5f36c8219
f1579a75-1dac-4df3-b40a-9c44160ad448,df99028a-fd06-4f32-a469-8dcb7c6a79c8,Stacey Wood,2025-06-02,09:00:00,17:00:00,7317e7218e3d1b9153325e80c654f7e6
e272cc66-7ca2-421b-9568-e7441d2e130d,66dc8a60-4b83-45a3-85e6-f382697e2a0b,Lance Goodwin,2025-05-14,09:00:00,17:00:00,6644646392e8a7908defee92d228a111
9d97fdac-db92-4b7d-93fb-e61e94437b33,2739fcc9-7336-4444-a786-dd80db33d2c4,Fred Wagner,2025-05-14,09:00:00,17:00:00,d1d5979ff2178703fcd4f707cf259b99
1d2c79f9-c22a-4cc2-af95-1b1cb97755bb,02c1a38a-2d07-4869-a002-f0e616bdf188,Omar Chan,2025-06-07,09:00:00,17:00:00,8b3a6ff654619a4f5598e1bc7e446df5
5841a029-b0c9-4c37-bd4d-ce0354f0ceae,c49e299b-895b-4fad-b361-879cec70a5dd,Chelsea Frost,2025-06-01,09:00:00,17:00:00,1c549dda22f2ea117e5f79c8fa6bcb29
da87b0db-d45b-42d3-80c2-7df482e8af2d,a29e1064-53d0-44a2-bc61-c789e296ddae,April Jarvis,2025-06-03,09:00:00,17:00:00,ce52de98ec2f5a30b5f488dee12f54b4
e1f39f49-4d3e-456a-aaf5-db77a2993912,921cb450-415d-4451-a34c-149527faa2d2,Nicholas Morgan,2025-06-08,09:00:00,17:00:00,d303e53502285365e886c79656a78f80
ef484a7f-c750-4ba6-a16f-d202581129b6,40bcc72f-da6d-42c1-950c-490e47205fbf,Brandon Myers,2025-05-30,09:00:00,17:00:00,ca625a05e074a0ed8cfa0736788808a3
fe7604ce-8453-4fd1-a49b-11cb30ce3019,2739fcc9-7336-4444-a786-dd80db33d2c4,William Campbell,2025-05-22,09:00:00,17:00:00,fcf492c83779d38a192651bb7890be9c
f8e9e4f6-eb5d-4292-b9a5-dc332452aa12,093eb1fa-4fe5-41c3-89d4-8b5f2a340377,Natalie Dominguez,2025-06-08,09:00:00,17:00:00,8c977aac66ddc3f71bce55ce9b3d6fd8
4a4d59ec-82d9-4d42-b3dd-db22dbcbc700,06164421-d941-41b9-b04c-ae749af454eb,Stacey Newman,2025-06-06,09:00:00,17:00:00,122377587f905ba4891cd70928ea5ac5
